1	2	13.163427	66.596119	20.985836	62.455007	55.341486	0.549756	0.763801	0.910614	0.894268	0.581731	0.506321	6.000000	0.020949	0.205274	3.000000	21.973590	74.110467	4.000000	36.351372	6.106424	1.000000	0.016621	0.148210	6.000000	0.012069	54.461837	3.000000	0.224038	6.601469	3.000000	76.766162	6.611463	6.000000	0.059210	0.553903	5.000000	0.016100	7.972281	1.000000	0.013097
2	2	52.630854	28.626940	45.153573	51.149260	61.395576	0.398622	0.939150	0.462197	0.745129	0.865015	3.521795	4.000000	0.039875	0.349867	1.000000	41.136538	92.738865	5.000000	99.810158	12.578542	3.000000	0.020040	0.910156	5.000000	0.211486	168.445912	5.000000	0.016165	47.678973	6.000000	8.909357	50.295397	6.000000	0.013836	0.466164	6.000000	0.010089	6.217696	5.000000	0.108402
3	2	49.474348	45.571961	82.435241	3.565531	42.489151	0.264022	0.465695	0.621198	0.785229	0.829803	0.856324	3.000000	0.029736	1.129842	2.000000	97.886816	165.108248	4.000000	65.790142	13.531101	4.000000	0.047864	0.643940	5.000000	0.092484	157.097365	2.000000	0.020493	50.497424	2.000000	47.450006	50.960968	5.000000	0.010169	0.371290	3.000000	0.022364	6.960882	5.000000	0.017372
4	2	40.841672	71.964184	85.151668	75.774675	21.538255	0.558258	0.871713	0.600424	0.939853	0.820933	4.336518	6.000000	0.178780	0.663283	6.000000	67.708237	129.813318	6.000000	46.617565	12.470652	4.000000	0.013158	1.230466	6.000000	0.012979	38.864895	6.000000	0.012681	30.525463	2.000000	92.479636	50.995057	3.000000	0.153495	0.910156	4.000000	0.010766	13.676128	1.000000	0.015071
5	3	80.900673	68.126895	34.547159	97.801970	92.170724	0.486671	0.523626	0.889001	0.727647	0.713633	3.852532	5.000000	0.043749	0.369050	6.000000	47.525540	89.250553	1.000000	40.417090	6.674810	5.000000	0.033057	1.338608	6.000000	0.019085	6.449211	6.000000	0.270652	25.230398	3.000000	57.194461	11.310870	6.000000	0.011482	0.669531	6.000000	0.011758	8.543287	6.000000	0.011651
6	2	42.489151	19.042397	41.226489	58.331755	76.375139	0.829803	0.258335	0.723430	0.923030	0.930850	1.843063	6.000000	0.011122	1.414212	4.000000	62.213461	153.415326	2.000000	67.647060	12.570133	3.000000	0.011865	0.371290	2.000000	0.019000	85.735675	4.000000	0.034932	29.719413	6.000000	45.153573	52.676428	1.000000	0.019551	0.963115	4.000000	0.016288	14.421440	5.000000	0.029543
7	1	85.888444	56.046651	93.383844	80.302665	84.709901	0.706439	0.514705	0.781806	0.791334	0.807818	1.334238	6.000000	0.015071	0.689402	6.000000	25.078477	100.933952	6.000000	41.136538	2.641892	5.000000	0.016165	0.090983	6.000000	0.112242	122.137275	5.000000	0.013836	27.681294	2.000000	99.115422	45.123855	5.000000	0.108402	1.251119	3.000000	0.015385	11.549339	5.000000	0.027839
8	2	10.825170	61.737447	77.868940	32.938422	70.351291	0.432107	0.769342	0.796634	0.382837	0.557704	2.091659	1.000000	0.011770	1.334087	5.000000	40.871844	9.518768	5.000000	68.126895	6.206247	4.000000	0.028946	1.441555	3.000000	0.010225	94.238230	6.000000	0.010849	42.831337	6.000000	43.533777	33.269299	2.000000	0.021009	1.199381	3.000000	0.011391	2.656961	6.000000	0.014277
9	2	52.397691	3.694783	57.194461	99.718466	73.676252	0.334514	0.630077	0.986123	0.877659	0.591189	1.062611	4.000000	0.019980	1.567679	3.000000	88.720630	66.100306	2.000000	59.308424	4.885794	4.000000	0.010155	1.024540	5.000000	0.011555	154.857986	5.000000	0.018172	5.307416	3.000000	22.855929	34.393765	5.000000	0.010358	1.252075	2.000000	0.027293	13.167899	5.000000	0.029981
10	2	83.459528	52.055588	33.701640	71.764483	69.337978	0.622678	0.501305	0.578279	0.663354	0.662844	3.604432	1.000000	0.010327	1.431099	3.000000	24.766165	113.488297	2.000000	67.901244	11.357931	5.000000	0.027254	1.431099	1.000000	0.010597	7.886761	3.000000	0.013605	57.707000	6.000000	57.377117	52.980902	3.000000	0.271816	0.681565	1.000000	0.015434	12.159473	4.000000	0.014666
